"Code","Name","Alternative code","Formulation","Alternative name","Alternative formulation","Really equivalent?"
0701030V0AAAAAA,Atosiban 6.75mg/0.9ml solution for injection vials,0701030V0BBAAAA,,Tractocile 6.75mg/0.9ml solution for injection vials,,Y
0701030V0AAABAB,Atosiban 37.5mg/5ml solution for infusion vials,0701030V0BBABAB,,Tractocile 37.5mg/5ml solution for infusion vials,,Y
0701030V0AAACAC,Atosiban 6.75mg/0.9ml solution for injection ampoules,0701030V0AAAAAA,Solution for infusion,Atosiban 6.75mg/0.9ml solution for injection vials,Solution for injection,Y
0701030V0BBAAAA,Tractocile 6.75mg/0.9ml solution for injection vials,0701030V0AAAAAA,,Atosiban 6.75mg/0.9ml solution for injection vials,,Y
0701030V0BBABAB,Tractocile 37.5mg/5ml solution for infusion vials,0701030V0AAABAB,,Atosiban 37.5mg/5ml solution for infusion vials,,Y
0702010F0AAAFAF,Estriol 50micrograms/g vaginal gel with applicator,0702010F0BEAAAF,,Blissel 50micrograms/g vaginal gel with applicator,,Y
0702010F0AAAGAG,Estriol 30microgram pessaries,0702010F0BFAAAG,,Imvaggis 0.03mg pessaries,,Y
0702010F0BEAAAF,Blissel 50micrograms/g vaginal gel with applicator,0702010F0AAAFAF,,Estriol 50micrograms/g vaginal gel with applicator,,Y
0702010F0BFAAAG,Imvaggis 0.03mg pessaries,0702010F0AAAGAG,,Estriol 30microgram pessaries,,Y
0702010G0AAAGAG,Estradiol 10microgram pessaries,0702010G0BCABAG,,Vagifem 10microgram vaginal tablets,,Y
0702010G0AAAGAG,Estradiol 10microgram pessaries,0702010G0BFAAAG,,Vagirux 10microgram vaginal tablets,,Y
0702010G0AAAGAG,Estradiol 10microgram pessaries,0702010G0BGAAAG,,Gina 10microgram vaginal tablets,,Y
0702010G0AAAHAH,Estradiol 7.5micrograms/24hours vaginal delivery system,0702010G0BDABAH,,Estring 7.5micrograms/24hours vaginal delivery system,,Y
0702010G0BCABAG,Vagifem 10microgram vaginal tablets,0702010G0AAAGAG,,Estradiol 10microgram pessaries,,Y
0702010G0BCABAG,Vagifem 10microgram vaginal tablets,0702010G0BFAAAG,,Vagirux 10microgram vaginal tablets,,Y
0702010G0BCABAG,Vagifem 10microgram vaginal tablets,0702010G0BGAAAG,,Gina 10microgram vaginal tablets,,Y
0702010G0BDABAH,Estring 7.5micrograms/24hours vaginal delivery system,0702010G0AAAHAH,,Estradiol 7.5micrograms/24hours vaginal delivery system,,Y
0702010G0BFAAAG,Vagirux 10microgram vaginal tablets,0702010G0AAAGAG,,Estradiol 10microgram pessaries,,Y
0702010G0BFAAAG,Vagirux 10microgram vaginal tablets,0702010G0BCABAG,,Vagifem 10microgram vaginal tablets,,Y
0702010G0BFAAAG,Vagirux 10microgram vaginal tablets,0702010G0BGAAAG,,Gina 10microgram vaginal tablets,,Y
0702010G0BGAAAG,Gina 10microgram vaginal tablets,0702010G0AAAGAG,,Estradiol 10microgram pessaries,,Y
0702010G0BGAAAG,Gina 10microgram vaginal tablets,0702010G0BCABAG,,Vagifem 10microgram vaginal tablets,,Y
0702010G0BGAAAG,Gina 10microgram vaginal tablets,0702010G0BFAAAG,,Vagirux 10microgram vaginal tablets,,Y
0702010M0AAAAAA,Ospemifene 60mg tablets,0702010M0BBAAAA,,Senshio 60mg tablets,,Y
0702010M0BBAAAA,Senshio 60mg tablets,0702010M0AAAAAA,,Ospemifene 60mg tablets,,Y
0702020E0AAAAAA,Clindamycin 2% vaginal cream,0702020E0BBAAAA,,Dalacin 2% cream,,Y
0702020E0BBAAAA,Dalacin 2% cream,0702020E0AAAAAA,,Clindamycin 2% vaginal cream,,Y
0702020F0AAADAD,Clotrimazole 100mg pessaries,0702020F0BBACAD,,Canesten 100mg pessaries,,Y
0702020F0AAAEAE,Clotrimazole 200mg pessaries,0702020F0BBADAE,,Canesten 200mg pessaries,,Y
0702020F0AAAFAF,Clotrimazole 500mg pessaries,0702020F0BBAFAF,,Canesten 500mg pessaries,,Y
0702020F0AAAFAF,Clotrimazole 500mg pessaries,0702020F0BBAFAF,,Canesten Thrush 500mg pessaries,,Y
0702020F0AAAFAF,Clotrimazole 500mg pessaries,0702020F0BBARAF,,Canesten Thrush 500mg Soft Gel pessaries,,Y
0702020F0AAAGAG,Clotrimazole 10% vaginal cream,0702020F0BBAGAG,,Canesten 10% vaginal cream,,Y
0702020F0AAAGAG,Clotrimazole 10% vaginal cream,0702020F0BBAIAG,,Canesten Thrush Internal 10% vaginal cream,,Y
0702020F0AAAJAJ,Clotrimazole 2% cream,0702020F0BBAJAJ,,Canesten Thrush External 2% cream,,Y
0702020F0AAAKAK,Clotrimazole 500mg pessary and Clotrimazole 2% cream,0702020F0BBAKAK,,Canesten Combi 500mg pessary and External 2% cream,,Y
0702020F0AAAKAK,Clotrimazole 500mg pessary and Clotrimazole 2% cream,0702020F0BBANAK,,Canesten Thrush Combi 500mg pessary & External 2% cream,,Y
0702020F0AAAKAK,Clotrimazole 500mg pessary and Clotrimazole 2% cream,0702020F0BBAQAK,,Canesten Combi 500mg Soft Gel pessary and External 2% cream,,Y
0702020F0AAAKAK,Clotrimazole 500mg pessary and Clotrimazole 2% cream,0702020F0BBATAK,,Canesten Thrush Combi 500mg Soft Gel pessary and External 2% cream,,Y
0702020F0AAALAL,Clotrimazole 10% cream and Clotrimazole 2% cream,0702020F0BBASAL,,Canesten Thrush Combi Internal 10% & External 2% cream,,Y
0702020F0AAANAN,Fluconazole 150mg capsule and Clotrimazole 2% cream,0702020F0BBAMAN,,Canesten Thrush Duo 150mg Oral capsules & External 2% cream,,Y
0702020F0BBACAD,Canesten 100mg pessaries,0702020F0AAADAD,,Clotrimazole 100mg pessaries,,Y
0702020F0BBADAE,Canesten 200mg pessaries,0702020F0AAAEAE,,Clotrimazole 200mg pessaries,,Y
0702020F0BBAFAF,Canesten 500mg pessaries,0702020F0AAAFAF,,Clotrimazole 500mg pessaries,,Y
0702020F0BBAFAF,Canesten Thrush 500mg pessaries,0702020F0AAAFAF,,Clotrimazole 500mg pessaries,,Y
0702020F0BBAFAF,Canesten 500mg pessaries,0702020F0BBARAF,,Canesten Thrush 500mg Soft Gel pessaries,,Y
0702020F0BBAFAF,Canesten Thrush 500mg pessaries,0702020F0BBARAF,,Canesten Thrush 500mg Soft Gel pessaries,,Y
0702020F0BBAGAG,Canesten 10% vaginal cream,0702020F0AAAGAG,,Clotrimazole 10% vaginal cream,,Y
0702020F0BBAGAG,Canesten 10% vaginal cream,0702020F0BBAIAG,,Canesten Thrush Internal 10% vaginal cream,,Y
0702020F0BBAIAG,Canesten Thrush Internal 10% vaginal cream,0702020F0AAAGAG,,Clotrimazole 10% vaginal cream,,Y
0702020F0BBAIAG,Canesten Thrush Internal 10% vaginal cream,0702020F0BBAGAG,,Canesten 10% vaginal cream,,Y
0702020F0BBAJAJ,Canesten Thrush External 2% cream,0702020F0AAAJAJ,,Clotrimazole 2% cream,,Y
0702020F0BBAKAK,Canesten Combi 500mg pessary and External 2% cream,0702020F0AAAKAK,,Clotrimazole 500mg pessary and Clotrimazole 2% cream,,Y
0702020F0BBAKAK,Canesten Combi 500mg pessary and External 2% cream,0702020F0BBANAK,,Canesten Thrush Combi 500mg pessary & External 2% cream,,Y
0702020F0BBAKAK,Canesten Combi 500mg pessary and External 2% cream,0702020F0BBAQAK,,Canesten Combi 500mg Soft Gel pessary and External 2% cream,,Y
0702020F0BBAKAK,Canesten Combi 500mg pessary and External 2% cream,0702020F0BBATAK,,Canesten Thrush Combi 500mg Soft Gel pessary and External 2% cream,,Y
0702020F0BBAMAN,Canesten Thrush Duo 150mg Oral capsules & External 2% cream,0702020F0AAANAN,,Fluconazole 150mg capsule and Clotrimazole 2% cream,,Y
0702020F0BBANAK,Canesten Thrush Combi 500mg pessary & External 2% cream,0702020F0AAAKAK,,Clotrimazole 500mg pessary and Clotrimazole 2% cream,,Y
0702020F0BBANAK,Canesten Thrush Combi 500mg pessary & External 2% cream,0702020F0BBAKAK,,Canesten Combi 500mg pessary and External 2% cream,,Y
0702020F0BBANAK,Canesten Thrush Combi 500mg pessary & External 2% cream,0702020F0BBAQAK,,Canesten Combi 500mg Soft Gel pessary and External 2% cream,,Y
0702020F0BBANAK,Canesten Thrush Combi 500mg pessary & External 2% cream,0702020F0BBATAK,,Canesten Thrush Combi 500mg Soft Gel pessary and External 2% cream,,Y
0702020F0BBAQAK,Canesten Combi 500mg Soft Gel pessary and External 2% cream,0702020F0AAAKAK,,Clotrimazole 500mg pessary and Clotrimazole 2% cream,,Y
0702020F0BBAQAK,Canesten Combi 500mg Soft Gel pessary and External 2% cream,0702020F0BBAKAK,,Canesten Combi 500mg pessary and External 2% cream,,Y
0702020F0BBAQAK,Canesten Combi 500mg Soft Gel pessary and External 2% cream,0702020F0BBANAK,,Canesten Thrush Combi 500mg pessary & External 2% cream,,Y
0702020F0BBAQAK,Canesten Combi 500mg Soft Gel pessary and External 2% cream,0702020F0BBATAK,,Canesten Thrush Combi 500mg Soft Gel pessary and External 2% cream,,Y
0702020F0BBARAF,Canesten Thrush 500mg Soft Gel pessaries,0702020F0AAAFAF,,Clotrimazole 500mg pessaries,,Y
0702020F0BBARAF,Canesten Thrush 500mg Soft Gel pessaries,0702020F0BBAFAF,,Canesten 500mg pessaries,,Y
0702020F0BBARAF,Canesten Thrush 500mg Soft Gel pessaries,0702020F0BBAFAF,,Canesten Thrush 500mg pessaries,,Y
0702020F0BBASAL,Canesten Thrush Combi Internal 10% & External 2% cream,0702020F0AAALAL,,Clotrimazole 10% cream and Clotrimazole 2% cream,,Y
0702020F0BBATAK,Canesten Thrush Combi 500mg Soft Gel pessary and External 2% cream,0702020F0AAAKAK,,Clotrimazole 500mg pessary and Clotrimazole 2% cream,,Y
0702020F0BBATAK,Canesten Thrush Combi 500mg Soft Gel pessary and External 2% cream,0702020F0BBAKAK,,Canesten Combi 500mg pessary and External 2% cream,,Y
0702020F0BBATAK,Canesten Thrush Combi 500mg Soft Gel pessary and External 2% cream,0702020F0BBANAK,,Canesten Thrush Combi 500mg pessary & External 2% cream,,Y
0702020F0BBATAK,Canesten Thrush Combi 500mg Soft Gel pessary and External 2% cream,0702020F0BBAQAK,,Canesten Combi 500mg Soft Gel pessary and External 2% cream,,Y
0702020H0AAAAAA,Econazole 1% vaginal cream,0702020H0BCACAA,,Gyno-Pevaryl 1% cream,,Y
0702020H0AAAFAF,Econazole 150mg pessaries,0702020H0BCAAAF,,Gyno-Pevaryl 150mg vaginal pessaries,,Y
0702020H0BCAAAF,Gyno-Pevaryl 150mg vaginal pessaries,0702020H0AAAFAF,,Econazole 150mg pessaries,,Y
0702020H0BCACAA,Gyno-Pevaryl 1% cream,0702020H0AAAAAA,,Econazole 1% vaginal cream,,Y
0702020X0AAAAAA,Metronidazole 0.75% vaginal gel,0702020X0BBAAAA,,Zidoval 0.75% vaginal gel,,Y
0702020X0BBAAAA,Zidoval 0.75% vaginal gel,0702020X0AAAAAA,,Metronidazole 0.75% vaginal gel,,Y
0702020Z0AAAAAA,Dequalinium chloride 10mg vaginal tablets,0702020Z0BBAAAA,,Fluomizin 10mg vaginal tablets,,Y
0702020Z0BBAAAA,Fluomizin 10mg vaginal tablets,0702020Z0AAAAAA,,Dequalinium chloride 10mg vaginal tablets,,Y
0703010E0AAABAB,Ethinylestradiol 20microgram / Desogestrel 150microgram tablets,0703010E0BCAAAB,,Mercilon 150microgram/20microgram tablets,,Y
0703010E0AAABAB,Ethinylestradiol 20microgram / Desogestrel 150microgram tablets,0703010E0BIAAAB,,Gedarel 20microgram/150microgram tablets,,Y
0703010E0AAABAB,Ethinylestradiol 20microgram / Desogestrel 150microgram tablets,0703010E0BQAAAB,,Bimizza 150microgram/20microgram tablets,,Y
0703010E0AAACAC,Ethinylestradiol 20microgram / Gestodene 75microgram tablets,0703010E0BDAAAC,,Femodette tablets,,Y
0703010E0AAACAC,Ethinylestradiol 20microgram / Gestodene 75microgram tablets,0703010E0BHAAAC,,Sunya 20/75 tablets,,Y
0703010E0AAACAC,Ethinylestradiol 20microgram / Gestodene 75microgram tablets,0703010E0BJAAAC,,Millinette 20microgram/75microgram tablets,,Y
0703010E0AAACAC,Ethinylestradiol 20microgram / Gestodene 75microgram tablets,0703010E0BUAAAC,,Akizza 75microgram/20microgram tablets,,Y
0703010E0AAAEAE,Ethinylestradiol 33.9micrograms/24hours / Norelgestromin 203micrograms/24hours transdermal patches,0703010E0BGAAAE,,Evra transdermal patches,,Y
0703010E0AAAFAF,Ethinylestradiol 20microgram / Drospirenone 3mg tablets,0703010E0BRAAAF,,Eloine 0.02mg/3mg tablets,,Y
0703010E0BCAAAB,Mercilon 150microgram/20microgram tablets,0703010E0AAABAB,,Ethinylestradiol 20microgram / Desogestrel 150microgram tablets,,Y
0703010E0BCAAAB,Mercilon 150microgram/20microgram tablets,0703010E0BIAAAB,,Gedarel 20microgram/150microgram tablets,,Y
0703010E0BCAAAB,Mercilon 150microgram/20microgram tablets,0703010E0BQAAAB,,Bimizza 150microgram/20microgram tablets,,Y
0703010E0BDAAAC,Femodette tablets,0703010E0AAACAC,,Ethinylestradiol 20microgram / Gestodene 75microgram tablets,,Y
0703010E0BDAAAC,Femodette tablets,0703010E0BHAAAC,,Sunya 20/75 tablets,,Y
0703010E0BDAAAC,Femodette tablets,0703010E0BJAAAC,,Millinette 20microgram/75microgram tablets,,Y
0703010E0BDAAAC,Femodette tablets,0703010E0BUAAAC,,Akizza 75microgram/20microgram tablets,,Y
0703010E0BGAAAE,Evra transdermal patches,0703010E0AAAEAE,,Ethinylestradiol 33.9micrograms/24hours / Norelgestromin 203micrograms/24hours transdermal patches,,Y
0703010E0BHAAAC,Sunya 20/75 tablets,0703010E0AAACAC,,Ethinylestradiol 20microgram / Gestodene 75microgram tablets,,Y
0703010E0BHAAAC,Sunya 20/75 tablets,0703010E0BDAAAC,,Femodette tablets,,Y
0703010E0BHAAAC,Sunya 20/75 tablets,0703010E0BJAAAC,,Millinette 20microgram/75microgram tablets,,Y
0703010E0BHAAAC,Sunya 20/75 tablets,0703010E0BUAAAC,,Akizza 75microgram/20microgram tablets,,Y
0703010E0BIAAAB,Gedarel 20microgram/150microgram tablets,0703010E0AAABAB,,Ethinylestradiol 20microgram / Desogestrel 150microgram tablets,,Y
0703010E0BIAAAB,Gedarel 20microgram/150microgram tablets,0703010E0BCAAAB,,Mercilon 150microgram/20microgram tablets,,Y
0703010E0BIAAAB,Gedarel 20microgram/150microgram tablets,0703010E0BQAAAB,,Bimizza 150microgram/20microgram tablets,,Y
0703010E0BJAAAC,Millinette 20microgram/75microgram tablets,0703010E0AAACAC,,Ethinylestradiol 20microgram / Gestodene 75microgram tablets,,Y
0703010E0BJAAAC,Millinette 20microgram/75microgram tablets,0703010E0BDAAAC,,Femodette tablets,,Y
0703010E0BJAAAC,Millinette 20microgram/75microgram tablets,0703010E0BHAAAC,,Sunya 20/75 tablets,,Y
0703010E0BJAAAC,Millinette 20microgram/75microgram tablets,0703010E0BUAAAC,,Akizza 75microgram/20microgram tablets,,Y
0703010E0BQAAAB,Bimizza 150microgram/20microgram tablets,0703010E0AAABAB,,Ethinylestradiol 20microgram / Desogestrel 150microgram tablets,,Y
0703010E0BQAAAB,Bimizza 150microgram/20microgram tablets,0703010E0BCAAAB,,Mercilon 150microgram/20microgram tablets,,Y
0703010E0BQAAAB,Bimizza 150microgram/20microgram tablets,0703010E0BIAAAB,,Gedarel 20microgram/150microgram tablets,,Y
0703010E0BRAAAF,Eloine 0.02mg/3mg tablets,0703010E0AAAFAF,,Ethinylestradiol 20microgram / Drospirenone 3mg tablets,,Y
0703010E0BUAAAC,Akizza 75microgram/20microgram tablets,0703010E0AAACAC,,Ethinylestradiol 20microgram / Gestodene 75microgram tablets,,Y
0703010E0BUAAAC,Akizza 75microgram/20microgram tablets,0703010E0BDAAAC,,Femodette tablets,,Y
0703010E0BUAAAC,Akizza 75microgram/20microgram tablets,0703010E0BHAAAC,,Sunya 20/75 tablets,,Y
0703010E0BUAAAC,Akizza 75microgram/20microgram tablets,0703010E0BJAAAC,,Millinette 20microgram/75microgram tablets,,Y
0703010F0AAAAAA,Ethinylestradiol 30microgram / Desogestrel 150microgram tablets,0703010F0BBAAAA,,Marvelon tablets,,Y
0703010F0AAAAAA,Ethinylestradiol 30microgram / Desogestrel 150microgram tablets,0703010F0BQAAAA,,Gedarel 30microgram/150microgram tablets,,Y
0703010F0AAAAAA,Ethinylestradiol 30microgram / Desogestrel 150microgram tablets,0703010F0BTAAAA,,Cimizt 30microgram/150microgram tablets,,Y
0703010F0AAACAC,Ethinylestradiol 30microgram / Levonorgestrel 150microgram tablets,0703010F0BEAAAC,,Microgynon 30 tablets,,Y
0703010F0AAACAC,Ethinylestradiol 30microgram / Levonorgestrel 150microgram tablets,0703010F0BFAAAC,,Ovranette 150microgram/30microgram tablets,,Y
0703010F0AAACAC,Ethinylestradiol 30microgram / Levonorgestrel 150microgram tablets,0703010F0BNAAAC,,Levest 150/30 tablets,,Y
0703010F0AAACAC,Ethinylestradiol 30microgram / Levonorgestrel 150microgram tablets,0703010F0BPAAAC,,Rigevidon tablets,,Y
0703010F0AAACAC,Ethinylestradiol 30microgram / Levonorgestrel 150microgram tablets,0703010F0BSAAAC,,Elevin 150microgram/30microgram tablets,,Y
0703010F0AAACAC,Ethinylestradiol 30microgram / Levonorgestrel 150microgram tablets,0703010F0BYAAAC,,Maexeni 150microgram/30microgram tablets,,Y
0703010F0AAACAC,Ethinylestradiol 30microgram / Levonorgestrel 150microgram tablets,0703010F0CLAAAC,,Ambelina 150microgram/30microgram tablets,,Y
0703010F0AAAEAE,Ethinylestradiol 30microgram / Gestodene 75microgram tablets,0703010F0BJAAAE,,Femodene tablets,,Y
0703010F0AAAEAE,Ethinylestradiol 30microgram / Gestodene 75microgram tablets,0703010F0BMAAAE,,Katya 30/75 tablets,,Y
0703010F0AAAEAE,Ethinylestradiol 30microgram / Gestodene 75microgram tablets,0703010F0BRAAAE,,Millinette 30microgram/75microgram tablets,,Y
0703010F0AAAEAE,Ethinylestradiol 30microgram / Gestodene 75microgram tablets,0703010F0CKAAAE,,Akizza 75microgram/30microgram tablets,,Y
0703010F0AAAJAJ,Ethinylestradiol 30microgram / Drospirenone 3mg tablets,0703010F0BLAAAJ,,Yasmin tablets,,Y
0703010F0AAAJAJ,Ethinylestradiol 30microgram / Drospirenone 3mg tablets,0703010F0BVAAAJ,,Lucette 0.03mg/3mg tablets,,Y
0703010F0AAAJAJ,Ethinylestradiol 30microgram / Drospirenone 3mg tablets,0703010F0CEAAAJ,,Dretine 0.03mg/3mg tablets,,Y
0703010F0AAAJAJ,Ethinylestradiol 30microgram / Drospirenone 3mg tablets,0703010F0CFAAAJ,,Yacella 0.03mg/3mg tablets,,Y
0703010F0AAAJAJ,Ethinylestradiol 30microgram / Drospirenone 3mg tablets,0703010F0CJAAAJ,,Ellanite 0.03mg/3mg tablets,,Y
0703010F0BBAAAA,Marvelon tablets,0703010F0AAAAAA,,Ethinylestradiol 30microgram / Desogestrel 150microgram tablets,,Y
0703010F0BBAAAA,Marvelon tablets,0703010F0BQAAAA,,Gedarel 30microgram/150microgram tablets,,Y
0703010F0BBAAAA,Marvelon tablets,0703010F0BTAAAA,,Cimizt 30microgram/150microgram tablets,,Y
0703010F0BEAAAC,Microgynon 30 tablets,0703010F0AAACAC,,Ethinylestradiol 30microgram / Levonorgestrel 150microgram tablets,,Y
0703010F0BEAAAC,Microgynon 30 tablets,0703010F0BFAAAC,,Ovranette 150microgram/30microgram tablets,,Y
0703010F0BEAAAC,Microgynon 30 tablets,0703010F0BNAAAC,,Levest 150/30 tablets,,Y
0703010F0BEAAAC,Microgynon 30 tablets,0703010F0BPAAAC,,Rigevidon tablets,,Y
0703010F0BEAAAC,Microgynon 30 tablets,0703010F0BSAAAC,,Elevin 150microgram/30microgram tablets,,Y
0703010F0BEAAAC,Microgynon 30 tablets,0703010F0BYAAAC,,Maexeni 150microgram/30microgram tablets,,Y
0703010F0BEAAAC,Microgynon 30 tablets,0703010F0CLAAAC,,Ambelina 150microgram/30microgram tablets,,Y
0703010F0BFAAAC,Ovranette 150microgram/30microgram tablets,0703010F0AAACAC,,Ethinylestradiol 30microgram / Levonorgestrel 150microgram tablets,,Y
0703010F0BFAAAC,Ovranette 150microgram/30microgram tablets,0703010F0BEAAAC,,Microgynon 30 tablets,,Y
0703010F0BFAAAC,Ovranette 150microgram/30microgram tablets,0703010F0BNAAAC,,Levest 150/30 tablets,,Y
0703010F0BFAAAC,Ovranette 150microgram/30microgram tablets,0703010F0BPAAAC,,Rigevidon tablets,,Y
0703010F0BFAAAC,Ovranette 150microgram/30microgram tablets,0703010F0BSAAAC,,Elevin 150microgram/30microgram tablets,,Y
0703010F0BFAAAC,Ovranette 150microgram/30microgram tablets,0703010F0BYAAAC,,Maexeni 150microgram/30microgram tablets,,Y
0703010F0BFAAAC,Ovranette 150microgram/30microgram tablets,0703010F0CLAAAC,,Ambelina 150microgram/30microgram tablets,,Y
0703010F0BJAAAE,Femodene tablets,0703010F0AAAEAE,,Ethinylestradiol 30microgram / Gestodene 75microgram tablets,,Y
0703010F0BJAAAE,Femodene tablets,0703010F0BMAAAE,,Katya 30/75 tablets,,Y
0703010F0BJAAAE,Femodene tablets,0703010F0BRAAAE,,Millinette 30microgram/75microgram tablets,,Y
0703010F0BJAAAE,Femodene tablets,0703010F0CKAAAE,,Akizza 75microgram/30microgram tablets,,Y
0703010F0BLAAAJ,Yasmin tablets,0703010F0AAAJAJ,,Ethinylestradiol 30microgram / Drospirenone 3mg tablets,,Y
0703010F0BLAAAJ,Yasmin tablets,0703010F0BVAAAJ,,Lucette 0.03mg/3mg tablets,,Y
0703010F0BLAAAJ,Yasmin tablets,0703010F0CEAAAJ,,Dretine 0.03mg/3mg tablets,,Y
0703010F0BLAAAJ,Yasmin tablets,0703010F0CFAAAJ,,Yacella 0.03mg/3mg tablets,,Y
0703010F0BLAAAJ,Yasmin tablets,0703010F0CJAAAJ,,Ellanite 0.03mg/3mg tablets,,Y
0703010F0BMAAAE,Katya 30/75 tablets,0703010F0AAAEAE,,Ethinylestradiol 30microgram / Gestodene 75microgram tablets,,Y
0703010F0BMAAAE,Katya 30/75 tablets,0703010F0BJAAAE,,Femodene tablets,,Y
0703010F0BMAAAE,Katya 30/75 tablets,0703010F0BRAAAE,,Millinette 30microgram/75microgram tablets,,Y
0703010F0BMAAAE,Katya 30/75 tablets,0703010F0CKAAAE,,Akizza 75microgram/30microgram tablets,,Y
0703010F0BNAAAC,Levest 150/30 tablets,0703010F0AAACAC,,Ethinylestradiol 30microgram / Levonorgestrel 150microgram tablets,,Y
0703010F0BNAAAC,Levest 150/30 tablets,0703010F0BEAAAC,,Microgynon 30 tablets,,Y
0703010F0BNAAAC,Levest 150/30 tablets,0703010F0BFAAAC,,Ovranette 150microgram/30microgram tablets,,Y
